Turbo Title,Setup,Thread ID,Game ID,Winning Alignment,Villagers,Wolves
Automated turbo game thread: 8fce96ca-eb9f-46 - [joat10 game],joat10,48494,7641,Town,"['alexa.', 'Lukeh', 'Happy', 'baudib1', 'bystander', 'annika_', 'AkaneSQ', 'awesome5000']","['pinguREFORMED', 'matt']"
gyatt goes the rizzler - [joat10 game],joat10,48500,7642,Town,"['Oliwaz144', 'Zarathustra', 'kurbo', 'bystander', 'Manny', 'awesome5000', 'Spellblade', 'lol']","['insomnia', 'Athena Cykes']"
totally real game - [bomb10 game],bomb10,48514,7645,Town,"['Abraham DeLacey', 'katze', 'Sprigatito', 'The Turbo Team', 'moppo', 'FL4K', 'mariohedgehog12', 'happy little accidents']","['gamer', 'deine mudda']"
poopimus - [joat10 game],joat10,48510,7644,Town,"['kurbo', 'Lukeh', 'CatgirlMaple', 'matt', 'insomnia', 'baudib1', 'annika_', 'bystander']","['BigMenLover9923', 'soopimus']"
willagers rise - [joat10 game],joat10,48574,7653,Town,"['raindrops434', 'AkaneSQ', 'awesome5000', 'colon three', 'Chaos', 'Great Canyon', 'Oliwaz144', 'Mr. Reloaded']","['Fleur', 'Pelipper']"
N1 me please - [joat10 game],joat10,48578,7654,Mafia,"['Oliwaz144', 'insomnia', 'baudib1', 'annika_', 'raindrops434', 'AkaneSQ', 'colon three', 'eepy']","['Chaos', 'awesome5000']"
cool game - [joat10 game],joat10,48582,7655,Town,"['Pelipper', 'awesome5000', 'pinguREFORMED', 'AkaneSQ', 'bystander', 'Happy', 'reconspartan', 'annika_']","['matt', 'kurbo']"
MEOWMEOWMEOMWOEMWOE - [joat10 game],joat10,48586,7656,Town,"['matt', 'AkaneSQ', 'awesome5000', 'bystander', 'reconspartan', 'Garden Gnome', 'Pelipper', 'colon three']","['pinguREFORMED', 'kurbo']"
stacked lobby - [joat10 game],joat10,48590,7657,Mafia,"['alexa.', 'AkaneSQ', 'Lukeh', 'pinguREFORMED', 'Pelipper', 'jonnyd', 'matt', 'gamer']","['bystander', 'Lanturn']"
Title of game thread - [closedrandomXer game],closedrandomXer,48596,7658,Mafia,"['pinguREFORMED', 'Intoner', 'awesome5000', 'LoreMaster', 'kurbo', 'Pelipper', 'Happy', 'Lukeh']","['Transcend', 'jonnyd']"
Automated turbo game thread: 186ac828-f4af-41 - [joat10 game],joat10,48613,7661,Mafia,"['Happy', 'awesome5000', 'pinguREFORMED', 'Intoner', 'reconspartan', 'Garden Gnome', 'alexa can you read brad', 'Transcend']","['AkaneSQ', 'colon three']"
Hydra Rawr - [bomb10 game],bomb10,48617,7662,Town,"['Happy', 'Intoner', 'indecisive gamers', 'Pelipper', 'Transcend', 'awesome5000', 'colon three', 'SamOverload']","['pinguREFORMED', 'reconspartan']"
hydra rawr - [joat10 game],joat10,48621,7663,Town,"['pinguREFORMED', 'alexanne', 'Transcend', 'alexa can read us', 'awesome5000', 'Champ Siggi', 'Donut Boy', 'Intoner']","['Happy', 'Visionary']"
terired - [joat10 game],joat10,48625,7664,Town,"['pinguREFORMED', 'kurbo', 'awesome5000', 'dev', 'eepy', 'Lanturn', 'tepig19283', 'lol']","['AkaneSQ', 'Ceki']"
Sneasler is broken - [joat10 game],joat10,48629,7665,Town,"['Intoner', 'pinguREFORMED', 'insomnia', 'kurbo', 'awesome5000', 'raindrops434', 'tepig19283', 'asiago8']","['dev', 'AkaneSQ']"
Prince game - [joat10 game],joat10,48650,7670,Town,"['KarikiButterfly', 'Visionary', 'Dimentio', 'awesome5000', 'Pelipper', 'matt', 'Champ Siggi', 'Manny']","['Spellblade', 'Prince J']"
Vulpix!! - [joat10 game],joat10,48654,7671,Town,"['colajack', 'baudib1', 'Spellblade', 'odd_turnip', 'Pelipper', 'Intoner', 'pinguREFORMED', 'wakoim']","['Alolan Vulpix', 'awesome5000']"
loremaster (0) - [closedrandomXer game],closedrandomXer,48658,7672,Mafia,"['LoreMaster', 'raindrops434', 'Intoner', 'pinguREFORMED', 'Alolan Vulpix', 'awesome5000', 'baudib1', 'Dolby']","['Mr. Reloaded', 'FrostFlame']"
crx 10 - [closedrandomXer game],closedrandomXer,48666,7674,Town,"['Happy', 'Alolan Vulpix', 'Intoner', 'annika_', 'soopimus', 'awesome5000', 'Abraham DeLacey', 'KarikiButterfly']","['Pelipper', 'Triss']"
holy crap newcomb is in this game - [closedrandomXer game],closedrandomXer,48671,7675,Mafia,"['baudib1', 'Intoner', 'awesome5000', 'Shad', 'Alolan Vulpix', 'Dels', 'anne.', 'matt']","['pinguREFORMED', 'colon three']"
turbo before uni - [closedrandomXer game],closedrandomXer,48675,7676,Town,"['Alolan Vulpix', 'Intoner', 'Shad', 'Dimentio', 'pinguREFORMED', 'colon three', 'awesome5000', 'Triss', 'Ceki']","['Happy', 'wakoim']"
Automated turbo game thread: 7ec83b82-7dd2-4d - [closedrandomXer game],closedrandomXer,48679,7677,Town,"['Abraham DeLacey', 'Dark Forces', 'Butterr', 'Joe Bruin', 'The Turbo Team', 'Ex Lion Tamer', 'Big Ham, Mafia Goon', 'Thread Pull']","['Sprigatito', 'moppo']"
wowee - [joat10 game],joat10,48684,7678,Town,"['raindrops434', 'Robert Lewandowski', 'Oliwaz144', 'colon three', 'LoreMaster', 'asiago8', 'Happy', 'IDWriterComic']","['Ceki', 'dev']"
Automated turbo game thread: 676f335d-a440-48 - [joat10 game],joat10,48689,7679,Town,"['TwiceAlt', 'wakoim', 'tepig19283', 'bystander', 'Happy', 'annika_', 'colon three', 'awesome5000']","['raindrops434', 'Shad']"
fuck yeah happy bday pingers - [closedrandomXer game],closedrandomXer,48697,7680,Town,"['raindrops434', 'dev', 'pinguREFORMED', 'CatgirlMaple', 'awesome5000', 'colon three', 'Ceki', 'tepig19283', 'sevenseas']","['IDWriterComic', 'Spellblade']"
i have this copypasted on PC - [joat10 game],joat10,48712,7681,Mafia,"['Happy', 'Robert Lewandowski', 'sevenseas', 'dev', 'Oliwaz144', 'Intoner', 'colon three', 'tepig19283']","['Panda.', 'awesome5000']"
i have this copypasted on PC VOL.2 - [joat10 game],joat10,48717,7682,Mafia,"['Oliwaz144', 'Happy', 'raindrops434', 'Pelipper', 'dev', 'pinguREFORMED', 'gori', 'AkaneSQ']","['Spellblade', 'awesome5000']"
banana - [joat10 game],joat10,48721,7683,Town,"['Pelipper', 'dev', 'baudib1', 'colon three', 'Intoner', 'awesome5000', 'sOHiJK', 'raindrops434']","['Happy', 'Banana Cat!!']"
sad cop9 - [cop9 game],cop9,48728,7684,Town,"['benneh', 'Happy', 'pinguREFORMED', 'Pelipper', 'RunRunRudolph', 'LoreMaster', 'Ceki']","['Dimentio', 'matt']"
Automated turbo game thread: 981d9338-7a21-41 - [joat10 game],joat10,48732,7685,Mafia,"['Robert Lewandowski', 'asiago8', 'lol', 'colon three', 'insomnia', 'IDWriterComic', 'tepig19283', 'annika_']","['BigMenLover9923', 'awesome5000']"
amongus - [joat10 game],joat10,48736,7686,Town,"['Happy', 'Pelipper', 'pinguREFORMED', 'blackberry', 'lol', 'Alolan Vulpix', 'IDWriterComic', 'tepig19283']","['bigstar', 'awesome5000']"
BigMenLover9923 is the Jack Of All Trades - [joat10 game],joat10,48740,7687,Mafia,"['baudib1', 'awesome5000', 'BigMenLover9923', 'bigstar', 'annika_', 'Happy', 'Champ Siggi', 'IDWriterComic']","['dev', 'Pelipper']"
no one likes cop 9 lmao - [joat10 game],joat10,48744,7688,Mafia,"['TwiceSkrunk', 'awesome5000', 'Intoner', 'pinguREFORMED', 'tepig19283', 'blackberry', 'DelibirdSQ', 'matt']","['dev', 'annika_']"
modbot is rigged - [joat10 game],joat10,48748,7689,Mafia,"['Intoner', 'TwiceSkrunk', 'golden retriever', 'awesome5000', 'Aeroyi', 'RunRunRudolph', 'AkaneSQ', 'tepig19283']","['pinguREFORMED', 'dev']"
Automated turbo game thread: 455f1697-59fd-4f - [joat10 game],joat10,48752,7690,Town,"['matt', 'alexanne', 'awesome5000', 'annika_', 'pinguREFORMED', 'Illwei', 'Zharvakko', 'TwiceSkrunk']","['Happy', 'Pelipper']"
wow this filled? - [joat10 game],joat10,48759,7691,Mafia,"['baudib1', 'dev', 'awesome5000', 'Intoner', 'AkaneSQ', 'insomnia', 'lol', 'CatgirlMaple']","['Oliwaz144', 'pinguREFORMED']"
surely nothing will happen this game - [joat10 game],joat10,48763,7692,Mafia,"['dev', 'Oliwaz144', 'baudib1', 'Intoner', 'awesome5000', 'lol', 'AkaneSQ', 'kurbo']","['matt', 'tepig19283']"
we could have had doublejoat13 - [doublejoat13 game],doublejoat13,48772,7694,Town,"['Dimentio', 'pinguREFORMED', 'Oliwaz144', 'Ominoire', 'matt', 'Ceki', 'polarized kitten', 'annika_', 'BigMenLover9923', 'KarikiButterfly']","['Intoner', 'awesome5000', 'tepig19283']"
ladd - [joat10 game],joat10,48780,7696,Mafia,"['baudib1', 'eepy', 'Intoner', 'Oliwaz144', 'AkaneSQ', 'tepig19283', 'blackberry', 'CatgirlMaple']","['awesome5000', 'matt']"
Automated turbo game thread: f2dbaca5-ffeb-4c - [closedrandomXer game],closedrandomXer,48784,7697,Town,"['pinguREFORMED', 'Intoner', 'blackberry', 'awesome5000', 'matt', 'lol', 'Great Canyon', 'tepig19283', 'Alolan Vulpix']","['AkaneSQ', 'mysoulisjoy']"
i like peaches - [closedrandomXer game],closedrandomXer,48803,7701,Mafia,"['Lukeh', 'TwiceSkrunk', 'Pelipper', 'awesome5000', 'alexa.', 'Cookie', 'colon three', 'mandy']","['blackberry', 'baudib1']"
waza cant rand L - [joat10 game],joat10,48810,7702,Town,"['blackberry', 'colon three', 'alexa.', 'Pelipper', 'baudib1', 'awesome5000', 'mandy', 'CutenessOverload']","['Cookie', 'Intoner']"
Placeholder Account 12 Turbo? - [joat10 game],joat10,48817,7704,Mafia,"['alexa.', 'awesome5000', 'baudib1', 'Placeholder Account 12', 'matt', 'Donut Boy', 'soopimus', 'BigMenLover9923']","['Pelipper', 'Lukeh']"
placeholder account 12 (12) for good luck - [joat10 game],joat10,48822,7705,Town,"['Hyena', 'baudib1', 'annika_', 'Spellblade', 'Placeholder Account 12', 'RunRunRudolph', 'BigMenLover9923', 'matt']","['soopimus', 'colon three']"
Automated turbo game thread: 6a718f78-28f2-43 - [randommadnessXer game],randommadnessXer,48826,7706,Town,"['Abraham DeLacey', 'Joe Bruin', 'Seel', 'gamer', 'Sprigatito', 'moppo']",['matt']
this is going in the db - [randommadnessXer game],randommadnessXer,48832,7707,Mafia,"['awesome5000', 'Abraham DeLacey', 'AkaneSQ', 'colon three', 'Circe', 'KarikiButterfly', 'IDWriterComic', 'moppo', 'CatgirlMaple', 'DogboyCinnamon', 'Juice', 'EnbyFrogTapioca', 'Capri Sun', 'Mantichondria', 'Electric Sheep', 'Kingfisher']","['Kajot', 'Joe Bruin', 'TheBlueCupcake', 'Mantichora', 'Buneary']"
yeah - [randommadnessXer game],randommadnessXer,48852,7710,Town,"['colon three', 'AkaneSQ', 'pingers', 'tepig19283', 'dev', 'Oliwaz144', 'bystander', 'soopimus']","['awesome5000', 'BigMenLover9923']"
the - [randommadnessXer game],randommadnessXer,48856,7711,Mafia,"['soopimus', 'dev', 'blackberry', 'Oliwaz144', 'colon three', 'awesome5000', 'tepig19283', 'BigMenLover9923']","['AkaneSQ', 'pingers']"
Automated turbo game thread: 19fea2f4-9ce9-41 - [randommadnessXer game],randommadnessXer,48864,7713,Mafia,"['Abraham DeLacey', 'Sprigatito', 'Dark Forces', 'Butterr', 'The Turbo Team', 'Ex Lion Tamer', 'Juice', 'Big Ham, Mafia Goon']","['Joe Bruin', 'Thread Pull']"
turb title. - [joat10 game],joat10,48872,7715,Town,"['RunRunRudolph', 'colon three', 'BigMenLover9923', 'Spellblade', 'awesome5000', 'blackberry', 'Turbo Granny', 'matt']","['baudib1', 'KarikiButterfly']"
Automated turbo game thread: b4ae48a8-b8ee-4d - [joat10 game],joat10,48887,7718,Town,"['Lukeh', 'awesome5000', 'Turbo Granny', 'Intoner', 'asiago8', 'Happy', 'Ceki', 'BigMenLover9923']","['AkaneSQ', 'pinguREFORMED']"
i have this copypasted on PC - [closedrandomXer game],closedrandomXer,48892,7719,Mafia,"['Oliwaz144', 'awesome5000', 'Lukeh', 'colon three', 'Ceki', 'Happy', 'katze', 'BigMenLover9923', 'Banana Cat!!']","['soopimus', 'CatgirlMaple']"
wow its full! - [joat10 game],joat10,48896,7720,Mafia,"['Manny', 'colon three', 'insomnia', 'kurbo', 'matt', 'Happy', 'Tar Soul', 'FlameFrost']","['CutenessOverload', 'gamer']"
dont n1 waza - [joat10 game],joat10,48900,7721,Mafia,"['Spellblade', 'matt', 'Manny', 'insomnia', 'kurbo', 'pinguREFORMED', 'awesome5000', 'reconspartan']","['Hyena', 'Happy']"
no sleeping - [joat10 game],joat10,48904,7722,Town,"['pinguREFORMED', 'matt', 'Happy', 'awesome5000', 'RunRunRudolph', 'Hyena', 'kurbo', 'Illwei']","['baudib1', 'Spellblade']"
zealot is budget alexa - [joat10 game],joat10,48908,7723,Mafia,"['blackberry', 'matt', 'kurbo', 'Pelipper', 'sevenseas', 'RunRunRudolph', 'awesome5000', 'Alolan Vulpix']","['gamer', 'Spellblade']"
eepy - [joat10 game],joat10,48912,7724,Mafia,"['TigerWoodsPGATour2004', 'baudib1', 'matt', 'Happy', 'awesome5000', 'blackberry', 'Joycat', 'RunRunRudolph']","['Hyena', 'Spellblade']"
i (oli) have this copypasted - [joat10 game],joat10,48918,7725,Mafia,"['colon three', 'blackberry', 'kurbo', 'Hyena', 'TigerWoodsPGATour2004', 'raspberry', 'AkaneSQ', 'lol']","['Oliwaz144', 'White Stork']"
Automated turbo game thread: a679ca4c-b84d-4a - [joat10 game],joat10,48923,7726,Town,"['blackberry', 'Happy', 'TigerWoodsPGATour2004', 'raspberry', 'colon three', 'White Stork', 'kurbo', 'Banana Cat!!']","['matt', 'Hyena']"
John Bruin - [joat10 game],joat10,48928,7727,Town,"['Turbo Granny', 'blackberry', 'Spellblade', 'ICEEEE', 'RunRunRudolph', 'matt', 'tepig19283', 'Joe Bruin']","['Happy', 'raspberry']"
tepig19283 - [joat10 game],joat10,48932,7728,Town,"['raspberry', 'Turbo Granny', 'strawberry', 'blackberry', 'drpepperfusion_91027', 'TigerWoodsPGATour2004', 'bluebeary', 'RunRunRudolph']","['colon three', 'tepig19283']"
potato boob - [joat10 game],joat10,48936,7729,Town,"['White Stork', 'blackberry', 'Happy', 'Lukeh', 'matt', 'awesome5000', 'baudib1', 'Banana Cat!!']","['Oliwaz144', 'eepy']"
CANDY - [joat10 game],joat10,48940,7730,Town,"['Lukeh', 'CatgirlMaple', 'Happy', 'AkaneSQ', 'matthew the cashew', 'Circe', 'baudib1', 'Strawberry_Finch']","['blackberry', 'awesome5000']"
:3 - [closedrandomXer game],closedrandomXer,48944,7731,Town,"['blackberry', 'AkaneSQ', 'kurbo', 'colon three', 'Lukeh', 'matthew the cashew', 'BigMenLover9923', 'Strawberry_Finch', 'baudib1']","['RunRunRudolph', 'soopimus']"
sb2u vindicator - [closedrandomXer game],closedrandomXer,48949,7732,Mafia,"['Lukeh', 'kurbo', 'matthew the cashew', 'blackberry', 'eepy', 'RunRunRudolph', 'colon three', 'insomnia']","['awesome5000', 'BigMenLover9923']"
i have this copypasted on PC - [randommadnessXer game],randommadnessXer,48955,7733,Town,"['colon three', 'matthew the cashew', 'awesome5000', 'Manny', 'Alolan Vulpix', 'RunRunRudolph', 'Turbo Granny', 'yogsloth']","['Oliwaz144', 'AkaneSQ']"
neil the eel - [randommadnessXer game],randommadnessXer,48960,7734,Town,"['neil the eel', 'Manny', 'colon three', 'RunRunRudolph', 'AkaneSQ', 'Oliwaz144', 'colajack', 'TigerWoodsPGATour2004']","['matthew the cashew', 'Alolan Vulpix']"
meow - [randommadnessXer game],randommadnessXer,48964,7735,Mafia,"['colon three', 'Manny', 'Alolan Vulpix', 'Alolan Ninetales', 'wheelyeah', 'bluebeary', 'reconspartan', 'matt']","['Hyena', 'AkaneSQ']"
i (oli) have this copypasted - [randommadnessXer game],randommadnessXer,48968,7736,Town,"['Alolan Vulpix', 'Manny', 'AkaneSQ', 'Apollo', 'matt', 'colon three', 'Luzifer', 'RunRunRudolph']","['Alolan Ninetales', 'TigerWoodsPGATour2004']"
Automated turbo game thread: 3c5ab9bd-0465-45 - [joat10 game],joat10,48974,7737,Mafia,"['Oliwaz144', 'Great Canyon', 'FrostFlame', 'colon three', 'insomnia', 'FlameFrost', 'Stocl', 'CatgirlMaple']","['dev', 'pinguREFORMED']"
i (oli) have this copypasted - [joat10 game],joat10,48978,7738,Town,"['blackberry', 'dev', 'matt', 'insomnia', 'RunRunRudolph', 'Oliwaz144', 'Happy', 'tepig19283']","['FlameFrost', 'kurbo']"
meow - [joat10 game],joat10,48982,7739,Mafia,"['Manny', 'matt', 'Oliwaz144', 'deine mudda', 'colon three', 'RunRunRudolph', 'tepig19283', 'insomnia']","['AkaneSQ', 'FlameFrost']"
Automated turbo game thread: 3d0a445d-94dd-46 - [randommadnessXer game],randommadnessXer,48990,7740,Town,"['Capri Sun', 'anne.', 'Oliwaz144', 'Happy', 'marry', 'reconspartan', 'benneh', 'parergong']","['kurbo', 'AkaneSQ']"
luka is arizona and grand canyon and vulpi - [randommadnessXer game],randommadnessXer,48994,7741,Town,"['Alolan Vulpix', 'Oliwaz144', 'anne.', 'marry', 'Tutter', 'benneh', 'kurbo', 'AkaneSQ', 'Capri Sun', 'Apollo']","['parergong', 'reconspartan', 'colon three']"
i got de baited by alexa - [randommadnessXer game],randommadnessXer,48998,7742,Mafia,"['Alolan Vulpix', 'Oliwaz144', 'AkaneSQ', 'blackberry', 'parergong', 'Apollo', 'Capri Sun', 'anne.']","['kurbo', 'reconspartan']"
Automated turbo game thread: aa411c16-15c4-46 - [joat10 game],joat10,49006,7744,Mafia,"['kurbo', 'Spellblade', 'eepy', 'matt', 'insomnia', 'AkaneSQ', 'Ceki', 'CatgirlMaple']","['FlameFrost', 'Alolan Vulpix']"
i have this copypasted on PC - [joat10 game],joat10,49010,7745,Town,"['Oliwaz144', 'Alolan Vulpix', 'pingers', 'AkaneSQ', 'kurbo', 'Spellblade', 'matt', 'insomnia']","['CatgirlMaple', 'marry']"
rizz level 9000 - [joat10 game],joat10,49015,7746,Town,"['Mantichora', 'Alolan Vulpix', 'marry', 'Akane Sus Queen', 'matt', 'Macdougall', 'Oliwaz144', 'awesome5000']","['TigerWoodsPGATour2004', 'Manny']"
Automated turbo game thread: c0f63bbc-3bce-44 - [bomb10 game],bomb10,49025,7748,Draw,"['Abraham DeLacey', 'Sprigatito', 'Dark Forces', 'Joe Bruin', 'The Turbo Team', 'moppo', 'Big Ham, Mafia Goon', 'Thread Pull']","['Butterr', 'Ex Lion Tamer']"
PAC2 - [bomb10 game],bomb10,49037,7750,Mafia,"['Akane Sus Queen', 'awesome5000', 'Spellblade', 'pingers', 'Purrito', 'baudib1', 'EnbyFrogTapioca', 'Luzifer']","['insomnia', 'benneh']"
slowbo - [bomb10 game],bomb10,49046,7752,Mafia,"['benneh', 'tepig19283', 'insomnia', 'pingers', 'deine mudda', 'Akane Sus Queen', 'colon three', 'Oliwaz144']","['EnbyFrogTapioca', 'Ceki']"
PAC2 - [bomb10 game],bomb10,49052,7753,Mafia,"['Akane Sus Queen', 'Manny', 'benneh', 'awesome5000', 'colon three', 'Frog on a Leaf', 'yogsloth', 'Porscha']","['Lukeh', 'alexa.']"
i (oliwaz) have this copy pasted on pc - [bomb10 game],bomb10,49056,7754,Mafia,"['Oliwaz144', 'pingers', 'OGI', 'colon three', 'Akane Sus Queen', 'Lukeh', 'kurbo', 'Manny']","['awesome5000', 'arogame123']"
oke lets rand - [joat10 game],joat10,49074,7756,Town,"['awesome5000', 'tepig19283', 'Frog on a Leaf', 'Giga Punch', 'pingers', 'CatgirlMaple', 'Akane Sus Queen', 'RunRunRudolph']","['colon three', 'colajack']"
AAAAAAAAAA - [joat10 game],joat10,49078,7757,Town,"['colon three', 'Akane Sus Queen', 'pingers', 'Lukeh', 'marry', 'yogsloth', 'Manny', 'RunRunRudolph']","['awesome5000', 'BigMenLover9923']"
goriiiiiiiii - [randommadnessXer game],randommadnessXer,49085,7758,Town,"['Giga Punch', 'Lukeh', 'TigerWoodsPGATour2004', 'BigMenLover9923', 'CatgirlMaple', 'RunRunRudolph', 'awesome5000', 'alexanne']","['colon three', 'Manny']"
thank god for you know who - [bomb10 game],bomb10,49089,7759,Town,"['matt', 'Triss', 'Giga Punch', 'Lukeh', 'awesome5000', 'reconspartan', 'CatgirlMaple', 'Manny']","['soopimus', 'colon three']"
Automated turbo game thread: 8a3d6c07-a38c-4a - [closedrandomXer game],closedrandomXer,49099,7761,Mafia,"['insomnia', 'awesome5000', 'Haru Okumura', 'Lukeh', 'CatgirlMaple', 'Ceki', 'pingers', 'Manny']","['benneh', 'colon three']"
alexa turb - [closedrandomXer game],closedrandomXer,49104,7762,Town,"['Lukeh', 'Happy', 'benneh', 'Haru Okumura', 'kurbo', 'Manny', 'annika_', 'Akane Sus Queen']","['awesome5000', 'reconspartan']"
70 pls - [closedrandomXer game],closedrandomXer,49108,7763,Mafia,"['Akane Sus Queen', 'kurbo', 'RunRunRudolph', 'Haru Okumura', 'Manny', 'awesome5000', 'Lukeh', 'Macdougall']","['Happy', 'benneh']"
4 more to go - [closedrandomXer game],closedrandomXer,49113,7764,Town,"['Akane Sus Queen', 'Happy', 'matt', 'Macdougall', 'TigerWoodsPGATour2004', 'RunRunRudolph', 'awesome5000', 'Manny', 'kurbo']","['Lukeh', 'blackberry']"
on a scale of one to ten i am nya - [bomb10 game],bomb10,49117,7765,Mafia,"['baudib1', 'Lukeh', 'Luzifer', 'awesome5000', 'RunRunRudolph', 'Alexanny', 'blackberry', 'matt']","['Macdougall', 'Akane Sus Queen']"
amongus imposters skibidi unite - [bomb10 game],bomb10,49131,7768,Mafia,"['Happy', 'baudib1', 'IDWriterComic', 'Laurentus', 'Manny', 'matt', 'Spellblade', 'pinguREFORMED']","['insomnia', 'Sad']"
Akane Sus Queen SQ - [bomb10 game],bomb10,49135,7769,Mafia,"['Spellblade', 'Happy', 'matt', 'Akane Sus Queen', 'insomnia', 'Capri Sun', 'IDWriterComic', 'tepig19283']","['pinguREFORMED', 'Manny']"
Automated turbo game thread: 601fdbf2-37ef-4e - [bomb10 game],bomb10,49140,7770,Mafia,"['pinguREFORMED', 'Happy', 'Spellblade', 'matt', 'TigerWoodsPGATour2004', 'Capri Sun', 'Akane Sus Queen', 'tepig19283']","['insomnia', 'Ceki']"
Automated turbo game thread: cfa4571f-ccdf-4c - [bomb10 game],bomb10,49144,7771,Mafia,"['Strawberry_Finch', 'Macdougall', 'Happy', '0Ix', 'Capri Sun', 'Akane Sus Queen', 'colon three', 'FrostFlame']","['insomnia', 'pinguREFORMED']"
pingu rands with bad titles - [joat10 game],joat10,49148,7772,Mafia,"['pinguREFORMED', 'matt', 'Happy', 'colon three', 'Macdougall', 'Strawberry_Finch', 'Capri Sun', 'Lanturn']","['Akane Sus Queen', 'EnbyFrogTapioca']"
dya turbo dya turbo - [joat10 game],joat10,49152,7773,Mafia,"['Manny', 'Macdougall', 'Happy', 'annika_', 'matt', 'Strawberry_Finch', 'tepig19283', 'Lanturn']","['pinguREFORMED', 'TigerWoodsPGATour2004']"
meow - [bomb10 game],bomb10,49156,7774,Town,"['tepig19283', 'Macdougall', 'Happy', 'annika_', 'Akane Sus Queen', 'matt', 'pinguREFORMED', 'Capri Sun']","['Lukeh', 'Manny']"
akanesquared times 2 - [joat10 game],joat10,49167,7776,Town,"['tepig19283', 'insomnia', 'matt', 'EnbyFrogTapioca', 'awesome5000', 'colon three', 'Luzifer', 'Haze with a Z']","['Giga Punch', 'Akane Sus Queen']"
quick before pingers die - [joat10 game],joat10,49175,7777,Town,"['Lukeh', 'baudib1', 'Akane Sus Queen', 'kurbo', 'Manny', 'awesome5000', 'matt', 'Tar Soul']","['CatgirlMaple', 'Illwei']"
